adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,The Police Federation has expressed a lack of confidence in Avon and Somerset Chief Constable Nick Gargan.,EdinburghNLP/xsum,0.0,234.94653403759003,779.176190495491,16365.996845066547,232.2823815047741,56.12855404615402,2.4266093969345093,782.2607569396496,0.11762604117393494,first_token,batch,24.28125,782.2607569396496,long,True,True, The chief constable of Avon and Somerset Police has been allowed to return to,4548.81787109375,full_gpu,0.0,1.0,xsum_000043,8628.96484375,calibration,summary,234.94653403759003
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,simply averaging the predictions from the constituent single models,zai-org/LongBench,0.0,2793.444313108921,3304.158765822649,16507.0256665349,2775.2120308578014,49.04273524880409,17.686698585748672,3322.672553360462,0.27016177773475647,first_token,batch,68.1953125,3322.672553360462,long,True,True," The document does not provide specific details on how their ensemble method works. However,",5053.22607421875,full_gpu,0.0,1.0,longbench_qasper_000009,8668.8046875,calibration,qa_long_context,2793.444313108921
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"If Chelsea boss Jose Mourinho thought he was having a bad time, he should spare a thought for New Mills.",EdinburghNLP/xsum,0.0,161.1119732260704,701.6032859683037,16507.0256665349,158.53644162416458,49.04273524880409,2.3520104587078094,704.4895924627781,0.10309368371963501,first_token,batch,20.234375,704.4895924627781,medium,True,True," New Mills FC, a team in the eighth-tier Northern Premier League Division One North",4502.98779296875,full_gpu,0.0,1.0,xsum_000015,8668.8046875,calibration,summary,161.1119732260704
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Remarkable progress has been made in reducing the rate of growth in new HIV infections - the virus that causes Aids.,EdinburghNLP/xsum,0.0,66.39439240098,593.1171923875809,16507.0256665349,65.41448459029198,49.04273524880409,0.792279839515686,594.453252851963,0.09209662675857544,first_token,batch,6.234375,594.453252851963,short,True,True," Despite progress in tackling HIV-Aids, the disease continues to spread in parts of",4343.84716796875,full_gpu,0.0,1.0,xsum_000061,8668.8046875,calibration,summary,66.39439240098
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Scientists say they have identified a remarkable new feature in Earth’s molten outer core.,EdinburghNLP/xsum,0.0,383.7713673710823,911.8578769266605,16507.0256665349,378.8967430591583,49.04273524880409,4.639368504285812,917.0593656599522,0.12287870049476624,first_token,batch,44.84375,917.0593656599522,long,True,True," Scientists have discovered a ""jet stream"" of liquid iron deep in the Earth's",4782.85107421875,full_gpu,0.0,1.0,xsum_000052,8668.8046875,calibration,summary,383.7713673710823
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"Friends TV sitcom, Facebook messenger chats",zai-org/LongBench,0.0,533.9219309389591,1064.546424895525,16507.0256665349,528.4456089138985,49.04273524880409,5.215667188167572,1070.3850947320461,0.13580173254013062,first_token,batch,69.1796875,1070.3850947320461,long,True,True," The EmotionLines dataset, which is used in the challenge, is composed of",5065.59033203125,full_gpu,0.0,1.0,longbench_qasper_000010,8668.8046875,calibration,qa_long_context,533.9219309389591
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"An MP has criticised ""the level of misinformation"" about a referendum on an elected mayor for Bath and North East Somerset.",EdinburghNLP/xsum,0.0,156.95980191230774,707.379899919033,16507.0256665349,155.0358608365059,49.04273524880409,1.6825832426548004,709.5710150897503,0.09800121188163757,first_token,batch,16.5703125,709.5710150897503,medium,True,True, A Bath and North East Somerset councillor has said he is concerned about the level of,4462.28857421875,full_gpu,0.0,1.0,xsum_000016,8668.8046875,calibration,summary,156.95980191230774
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Huddersfield Town midfielder Philip Billing has signed a contract extension until the end of the 2019-20 season.,EdinburghNLP/xsum,0.0,62.988221645355225,605.3126528859138,16507.0256665349,62.25445494055748,49.04273524880409,0.5583837628364563,606.372345238924,0.0870339572429657,first_token,batch,5.0859375,606.372345238924,short,True,True, Hibernian have signed Championship side Reading's Danish defender Martin Skrtel on,4331.55810546875,full_gpu,0.0,1.0,xsum_000092,8668.8046875,calibration,summary,62.988221645355225
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"A human rights action plan has been launched in Scotland, in a move described as a ""UK first"".",EdinburghNLP/xsum,0.0,226.24307125806808,746.7177286744118,16507.0256665349,224.1811752319336,49.04273524880409,1.873854547739029,749.0577809512615,0.0970102846622467,first_token,batch,22.421875,749.0577809512615,long,True,True," Scotland has launched its first National Action Plan for Human Rights, which aims to improve",4528.44677734375,full_gpu,0.0,1.0,xsum_000055,8668.8046875,calibration,summary,226.24307125806808
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,English,zai-org/LongBench,0.0,552.8522692620754,1065.8311769366264,16507.0256665349,548.0692572891712,49.04273524880409,4.510451108217239,1070.887215435505,0.14676153659820557,first_token,batch,67.3203125,1070.887215435505,long,True,True, The paper focuses on English. This can be inferred from several references to English Wikipedia,5043.23583984375,full_gpu,0.0,1.0,longbench_qasper_000011,8668.8046875,calibration,qa_long_context,552.8522692620754
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Wales coach Warren Gatland resisted making more changes to his team against Italy to give his men a chance to make up for their poor start at Twickenham.,EdinburghNLP/xsum,0.0,199.25355911254883,712.7133831381798,16507.0256665349,197.22798466682434,49.04273524880409,1.7868243157863617,714.9971649050713,0.10423362255096436,first_token,batch,23.078125,714.9971649050713,medium,True,True, Wales head coach Warren Gatland has made seven changes to the team for Saturday's,4535.81787109375,full_gpu,0.0,1.0,xsum_000018,8668.8046875,calibration,summary,199.25355911254883
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A volunteer RNLI crew have been given the seal of approval from an unlikely passenger.,EdinburghNLP/xsum,0.0,2327.7046903967857,2879.8467442393303,16791.241243481636,2319.995615631342,47.68500104546547,7.269199937582016,2887.973938137293,0.2196282148361206,first_token,batch,7.21875,2887.973938137293,short,True,True," A seal has taken a liking to a lifeboat in Pembrokeshire,",4355.15771484375,full_gpu,0.0,1.0,xsum_000112,8627.69140625,calibration,summary,2327.7046903967857
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Donald Trump has effectively won the Republican presidential nomination, leaving pundits and analysts wondering if a rhetorical ""pivot"" to a general election campaign is in the works.",EdinburghNLP/xsum,0.0,606.7991256713867,1151.8025882542133,16791.241243481636,598.958220332861,47.68500104546547,7.510427385568619,1160.0239127874374,0.15670061111450195,first_token,batch,67.375,1160.0239127874374,long,True,True, Donald Trump's campaign has been a whirlwind of unpredictability. But as he,5044.23486328125,full_gpu,0.0,1.0,xsum_000058,8627.69140625,calibration,summary,606.7991256713867
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,IMDb dataset of movie reviews,zai-org/LongBench,0.0,560.025293380022,1100.9965278208256,16791.241243481636,553.6736249923706,47.68500104546547,6.06241449713707,1107.777502387762,0.16049295663833618,first_token,batch,71.09375,1107.777502387762,long,True,True," The sentiment analysis dataset used in this research is the IMDb dataset of movie reviews,",5085.81005859375,full_gpu,0.0,1.0,longbench_qasper_000012,8627.69140625,calibration,qa_long_context,560.025293380022
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"A new trailer for Star Wars spin-off Rogue One has been released, offering fans a fleeting glimpse of Darth Vader.",EdinburghNLP/xsum,0.0,158.7223969399929,735.9863109886646,16791.241243481636,156.58088400959969,47.68500104546547,1.9177831709384918,738.5120615363121,0.11779367923736572,first_token,batch,18.15625,738.5120615363121,medium,True,True," The latest trailer for Rogue One: A Star Wars Story has been released, giving",4479.90380859375,full_gpu,0.0,1.0,xsum_000020,8627.69140625,calibration,summary,158.7223969399929
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A woman has been arrested on suspicion of the murder of a man who was stabbed to death at his home.,EdinburghNLP/xsum,0.0,68.7401220202446,627.6511363685131,16791.241243481636,67.77269393205643,47.68500104546547,0.7674023509025574,629.022590816021,0.09405240416526794,first_token,batch,6.5625,629.022590816021,short,True,True, A woman has been charged with murder after a man died at his home in North,4347.57373046875,full_gpu,0.0,1.0,xsum_000113,8627.69140625,calibration,summary,68.7401220202446
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A 90-minute match but only 47 minutes and 40 seconds of actual football.,EdinburghNLP/xsum,0.0,599.4629375636578,1146.742183715105,16791.241243481636,592.9436348378658,47.68500104546547,6.216093897819519,1153.6253727972507,0.16519054770469666,first_token,batch,76.234375,1153.6253727972507,long,True,True, The Premier League has seen less action in the first two weekends of the season than,5141.10400390625,full_gpu,0.0,1.0,xsum_000063,8627.69140625,calibration,summary,599.4629375636578
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"F1 scores of 85.99 on the DL-PS data,  75.15 on the EC-MT data and 71.53 on the EC-UQ data",zai-org/LongBench,0.0,513.7356631457806,1064.6063834428787,16791.241243481636,508.2785598933697,47.68500104546547,5.200609564781189,1070.5305710434914,0.14930590987205505,first_token,batch,67.484375,1070.5305710434914,long,True,True, The document does not provide specific accuracy numbers for the proposed system. It focuses on,5045.35400390625,full_gpu,0.0,1.0,longbench_qasper_000013,8627.69140625,calibration,qa_long_context,513.7356631457806
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A man who attempted to rape a young girl and raped three women has been jailed for life.,EdinburghNLP/xsum,0.0,201.93910598754883,741.8189644813538,16791.241243481636,199.7496448457241,47.68500104546547,1.9855424761772156,744.3227991461754,0.102262943983078,first_token,batch,23.1875,744.3227991461754,medium,True,True, A man who sexually assaulted and raped women and girls has been given a life sentence,4536.39599609375,full_gpu,0.0,1.0,xsum_000021,8627.69140625,calibration,summary,201.93910598754883
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Councillors in the Borders have unanimously agreed to lodge an objection to a 15-turbine wind farm near Bonchester Bridge.,EdinburghNLP/xsum,0.0,64.6689422428608,627.1220818161964,16791.241243481636,63.920311629772186,47.68500104546547,0.5769096314907074,628.3389516174793,0.08505955338478088,first_token,batch,5.7421875,628.3389516174793,short,True,True, Plans for a wind farm in the Borders have been referred to the Scottish government for,4338.25732421875,full_gpu,0.0,1.0,xsum_000117,8627.69140625,calibration,summary,64.6689422428608
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,It remains a game that Scotland cannot escape.,EdinburghNLP/xsum,0.0,524.9012410640717,1081.737544387579,16791.241243481636,518.850389868021,47.68500104546547,5.787793546915054,1088.181372731924,0.15847012400627136,first_token,batch,64.53125,1088.181372731924,long,True,True, Scotland's Euro 96 match against England at Wembley was a memorable,5013.82177734375,full_gpu,0.0,1.0,xsum_000064,8627.69140625,calibration,summary,524.9012410640717
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,No,zai-org/LongBench,0.0,2879.8481188714504,3427.671790122986,16504.22677770257,2861.1683510243893,48.90941083431244,18.036432564258575,3446.651332080364,0.2867169678211212,first_token,batch,66.9375,3446.651332080364,long,True,True," Yes, they did experiment with the new dataset. They conducted a detailed technical validation",5039.69970703125,full_gpu,0.0,1.0,longbench_qasper_000014,8676.40234375,calibration,qa_long_context,2879.8481188714504
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,"Three US special forces soldiers have been shot dead by an Afghan colleague during an operation in eastern Afghanistan, US officials say.",EdinburghNLP/xsum,0.0,167.79503226280212,734.3539968132973,16504.22677770257,163.6434756219387,48.90941083431244,3.8797929883003235,738.879032433033,0.12291222810745239,first_token,batch,21.765625,738.879032433033,medium,True,True, Two US soldiers have been killed in an attack by Afghan commandos in eastern Afghanistan,4521.23095703125,full_gpu,0.0,1.0,xsum_000022,8676.40234375,calibration,summary,167.79503226280212
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,Everton teenager Delial Brewster has joined National League side Southport on loan until the end of the season.,EdinburghNLP/xsum,0.0,66.39798358082771,613.3383885025978,16504.22677770257,65.33205881714821,48.90941083431244,0.8533373475074768,614.8217804729939,0.0952593982219696,first_token,batch,6.234375,614.8217804729939,short,True,True, Southport have signed teenage striker Dominic Brewster on a season-long loan from Everton,4343.84716796875,full_gpu,0.0,1.0,xsum_000123,8676.40234375,calibration,summary,66.39798358082771
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact transformers smoke,,A convicted teenage sex offender has been detained for a year for having sex with a 13-year-old girl in the grounds of a Dundee college campus.,EdinburghNLP/xsum,0.0,284.2737250030041,835.5582170188427,16504.22677770257,280.9625528752804,48.90941083431244,3.0587948858737946,839.2251990735531,0.13137981295585632,first_token,batch,31.3359375,839.2251990735531,long,True,True, A teenager who had sex with a 13-year-old girl after meeting her,4629.30029296875,full_gpu,0.0,1.0,xsum_000067,8676.40234375,calibration,summary,284.2737250030041
full,,transformers,,false,,full,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,full/exact transformers smoke,,"Custom dataset with user questions; set of documents, twitter posts and news articles, all related to finance.",zai-org/LongBench,0.0,551.1430390179157,1089.7827632725239,16504.22677770257,544.8529906570911,48.90941083431244,5.936238914728165,1096.3902808725834,0.1628100872039795,first_token,batch,66.0625,1096.3902808725834,long,True,True, The paper does not mention any specific datasets used. It focuses on the challenges and,5029.60107421875,full_gpu,0.0,1.0,longbench_qasper_000015,8676.40234375,calibration,qa_long_context,551.1430390179157
